"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.0763888888888889,0.118055555555556,0.0451388888888889,0.0347222222222222,0.0659722222222222,0.107638888888889,0.0763888888888889,0.0868055555555556,0.0555555555555556,0.0868055555555556,0.0451388888888889,0.0451388888888889,0.0451388888888889,0.0659722222222222,0.0451388888888889
"2",0.0683760683760684,0.106837606837607,0.0427350427350427,0.0427350427350427,0.0683760683760684,0.0555555555555556,0.094017094017094,0.0683760683760684,0.0555555555555556,0.0683760683760684,0.0427350427350427,0.0811965811965812,0.094017094017094,0.0427350427350427,0.0683760683760684
"3",0.0570175438596491,0.135964912280702,0.043859649122807,0.043859649122807,0.0833333333333333,0.0701754385964912,0.0701754385964912,0.0833333333333333,0.0570175438596491,0.0701754385964912,0.043859649122807,0.0701754385964912,0.0833333333333333,0.043859649122807,0.043859649122807
"4",0.0796019900497513,0.0646766169154229,0.0497512437810945,0.0646766169154229,0.0945273631840796,0.0646766169154229,0.0497512437810945,0.0497512437810945,0.0646766169154229,0.0796019900497513,0.0497512437810945,0.0646766169154229,0.0796019900497513,0.0646766169154229,0.0796019900497513
"5",0.043859649122807,0.0570175438596491,0.0570175438596491,0.0833333333333333,0.0570175438596491,0.0833333333333333,0.043859649122807,0.0570175438596491,0.0570175438596491,0.0701754385964912,0.0570175438596491,0.0833333333333333,0.12280701754386,0.0701754385964912,0.0570175438596491
"6",0.0593607305936073,0.114155251141553,0.0593607305936073,0.0730593607305936,0.045662100456621,0.045662100456621,0.045662100456621,0.045662100456621,0.045662100456621,0.0593607305936073,0.0867579908675799,0.0867579908675799,0.100456621004566,0.0593607305936073,0.0730593607305936
"7",0.0952380952380952,0.0952380952380952,0.0562770562770563,0.0822510822510823,0.0432900432900433,0.0562770562770563,0.0562770562770563,0.0562770562770563,0.0432900432900433,0.0432900432900433,0.0692640692640693,0.0562770562770563,0.108225108225108,0.0432900432900433,0.0952380952380952
"8",0.087719298245614,0.108771929824561,0.0666666666666667,0.0666666666666667,0.0350877192982456,0.0771929824561404,0.056140350877193,0.0350877192982456,0.056140350877193,0.0666666666666667,0.129824561403509,0.0666666666666667,0.056140350877193,0.0456140350877193,0.0456140350877193
"9",0.0897435897435897,0.147435897435897,0.0320512820512821,0.0705128205128205,0.0512820512820513,0.0416666666666667,0.0512820512820513,0.0512820512820513,0.0416666666666667,0.0416666666666667,0.176282051282051,0.0320512820512821,0.0608974358974359,0.0512820512820513,0.0608974358974359
"10",0.0994152046783626,0.169590643274854,0.0467836257309942,0.0467836257309942,0.0730994152046784,0.0292397660818713,0.0730994152046784,0.0292397660818713,0.0467836257309942,0.0818713450292398,0.14327485380117,0.0292397660818713,0.064327485380117,0.0292397660818713,0.0380116959064328
"11",0.0816993464052288,0.150326797385621,0.0816993464052288,0.042483660130719,0.0915032679738562,0.0326797385620915,0.0816993464052288,0.042483660130719,0.0326797385620915,0.0816993464052288,0.101307189542484,0.0326797385620915,0.0522875816993464,0.0326797385620915,0.0620915032679739
"12",0.0456140350877193,0.119298245614035,0.0666666666666667,0.0456140350877193,0.087719298245614,0.0456140350877193,0.0982456140350877,0.056140350877193,0.0350877192982456,0.087719298245614,0.119298245614035,0.0350877192982456,0.0350877192982456,0.056140350877193,0.0666666666666667
